Id,Text,Date,Open,Market_change
875888258407858176,Back from Miami where my Cuban/American friends are very happy with what I signed today. Another campaign promise that I did not forget!,2017-06-19,49231.61,-0.1
876079184417882116,Thoughts and prayers with the sailors of USS Fitzgerald and their families. Thank you to our Japanese allies for their assistance. ,2017-06-19,49231.61,-0.1
876388733607694336,"The MAKE AMERICA GREAT AGAIN agenda is doing very well despite the distraction of the Witch Hunt. Many new jobs, high business enthusiasm, massive regulation cuts, 36 new legislative bills signed, great new S.C.Justice, and Infrastructure, Healthcare and Tax Cuts in works!",2017-06-19,49231.61,-0.1
876558049565188096,Camp David is a very special place. An honor to have spent the weekend there. Military runs it so well and are so proud of what they do!,2017-06-19,49231.61,-0.1
876778344636928000,"The Dems want to stop tax cuts, good healthcare and Border Security.Their ObamaCare is dead with 100% increases in P's. Vote now for Karen H",2017-06-19,49231.61,-0.1
876964061027684352,"Big day tomorrow in Georgia and South Carolina. ObamaCare is dead. Dems want to raise taxes big! They can only obstruct, no ideas. Vote ""R""",2017-06-20,49209.62,-0.28
877101173412638720,"Democrat Jon Ossoff, who wants to raise your taxes to the highest level and is weak on crime and security, doesn't even live in district.",2017-06-20,49209.62,-0.28
877104262463008771,"KAREN HANDEL FOR CONGRESS. She will fight for lower taxes, great healthcare strong security-a hard worker who will never give up! VOTE TODAY",2017-06-20,49209.62,-0.28
877234140483121152,"While I greatly appreciate the efforts of President Xi and China to help with North Korea, it has not worked out. At least I know China tried!",2017-06-20,49209.62,-0.28
877474368661618688,"Democrats would do much better as a party if they got together with Republicans on Healthcare,Tax Cuts,Security. Obstruction doesn't work!",2017-06-21,48958.71,-0.1
877341043171241984,It was a great honor to welcome President Petro Poroshenko of Ukraine to the @WhiteHouse today with @VP Pence. ,2017-06-21,48958.71,-0.1
877878375045447680,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump and Russia.,2017-06-22,48933.08,0.07
877879361130688512,"By the way, if Russia was working so hard on the 2016 Election, it all took place during the Obama Admin. Why didn't they stop them? Why did Democratic National Committee turn down the DHS offer to protect against hacks (long prior to election). It's all a big Dem HOAX! Why did the DNC REFUSE to turn over its Server to the FBI, and still hasn't? It's all a big Dem scam and excuse for losing the election!",2017-06-22,48933.08,0.07
877892883352702976,I certainly hope the Democrats do not force Nancy P out. That would be very bad for the Republican Party - and please let Cryin' Chuck stay!,2017-06-22,48933.08,0.07
877932907137966080,"With all of the recently reported electronic surveillance, intercepts, unmasking and illegal leaking of information, I have no idea whether there are ""tapes"" or recordings of my conversations with James Comey, but I did not make, and do not have, any such recordings.",2017-06-22,48933.08,0.07
878006964072189952,"As promised, our campaign against the MS-13 gang continues. ""@ICEgov Busts 39 MS-13 Members in New York Operation""",2017-06-22,48933.08,0.07
878019881353871360,"I am very supportive of the Senate #HealthcareBill. Look forward to making it really special! Remember, ObamaCare is dead.",2017-06-23,48938.38,-0.07
